budget,id,revenue,popularity,release_date,vote_count,release_year,profit,approxviews,review_rate,movieId,rating
52000000.0,8741,98126565.0,9.783966,1998-12-25,793.0,1998,46126565.0,20922508,3.7901765887722446e-05,8741.0,2.4705882352941178
20000000.0,825,3970078.0,3.010088,1998-12-30,49.0,1998,-16029922.0,846498,5.7885547278316075e-05,825.0,2.64
90000000.0,2112,161626121.0,9.112008,1999-02-05,557.0,1999,71626121.0,31816165,1.750682396825639e-05,2112.0,3.3997471098265897
10000000.0,1542,12827813.0,12.329066,1999-02-19,1068.0,1999,2827813.0,2525160,0.00042294349664971723,1542.0,3.571586389748122
40000000.0,8224,96618699.0,7.473718,1999-02-26,479.0,1999,56618699.0,19019428,2.5184774221390884e-05,8224.0,3.1578947368421053
10500000.0,796,75902208.0,8.181065,1999-03-05,848.0,1999,65402208.0,14941379,5.675513618923661e-05,796.0,2.9680851063829787
1350000.0,100,3897569.0,4.60786,1998-03-05,1671.0,1998,2547569.0,831038,0.0020107383777877787,100.0,3.232303877366997
21000000.0,7341,17762705.0,4.766591,1999-03-11,79.0,1999,-3237295.0,3496595,2.2593408730493524e-05,7341.0,3.3402777777777777
75000000.0,1641,93888180.0,7.906035,1999-03-12,141.0,1999,18888180.0,18481925,7.6290754345123685e-06,1641.0,3.706766917293233
63000000.0,603,463517383.0,33.366332,1999-03-30,9079.0,1999,400517383.0,91243579,9.950289214323782e-05,603.0,2.9557877813504825
16000000.0,4951,53478166.0,12.069966,1999-03-30,1768.0,1999,37478166.0,10527198,0.00016794592445207166,4951.0,3.2566995768688294
75000000.0,8970,29000000.0,9.019881,1999-04-02,46.0,1999,-46000000.0,5708661,8.057931623545347e-06,8970.0,3.7217049576783556
0.0,27455,6033999.0,0.431822,1999-04-09,3.0,1999,6033999.0,1187795,2.525688355313838e-06,27455.0,3.0
80000000.0,6522,73345029.0,7.579444,1999-04-16,179.0,1999,-6654971.0,14437997,1.239784161196321e-05,6522.0,3.425675675675676
0.0,114719,94633.0,1.53188,1999-04-16,6.0,1999,94633.0,18628,0.00032209576980888986,114719.0,1.5
2900000.0,1902,368234.0,8.842959,1997-12-19,211.0,1997,-2531766.0,80225,0.0026301028357743846,1902.0,3.2683333333333335
0.0,6396,299200.0,4.370812,1998-09-24,93.0,1998,299200.0,63795,0.0014577944980014108,6396.0,2.812
15000000.0,1946,2856712.0,11.446138,1999-04-14,487.0,1999,-12143288.0,562344,0.0008660179534235273,1946.0,3.907354001441961
66000000.0,1844,212404396.0,10.62333,1999-04-29,613.0,1999,146404396.0,41811888,1.466090218169531e-05,1844.0,3.819858156028369
25000000.0,6552,4152230.0,6.851628,1999-04-30,183.0,1999,-20847770.0,817368,0.00022388936195202162,6552.0,3.7626949220311876
80000000.0,564,415885488.0,23.984065,1999-04-16,2796.0,1999,335885488.0,81867222,3.4152862790434e-05,564.0,2.33810888252149
1500000.0,4927,870751.0,1.666469,1998-05-14,29.0,1998,-629249.0,185661,0.00015619866315488983,4927.0,3.68801652892562
115000000.0,1893,924317558.0,15.649091,1999-05-19,4526.0,1999,809317558.0,181952275,2.4874654631276252e-05,1893.0,3.656398104265403
42000000.0,509,363889678.0,9.874043,1999-05-13,1309.0,1999,321889678.0,71631826,1.8274000163000173e-05,509.0,3.6868004109663115
16000000.0,1090,18564088.0,9.356587,1999-04-16,381.0,1999,2564088.0,3654348,0.00010425936446118431,1090.0,3.9067061793436504
60000000.0,2275,149705852.0,14.039655,1999-06-18,209.0,1999,89705852.0,29469655,7.092040948562173e-06,2275.0,3.396857923497268
1530000.0,104,7267585.0,7.765379,1998-08-20,672.0,1998,5737585.0,1549591,0.0004336628181242663,104.0,3.396511627906977
0.0,55955,408339.0,0.147516,1997-10-21,3.0,1997,408339.0,88962,3.372226343832198e-05,55955.0,2.638328530259366
170000000.0,8487,222104681.0,9.887602,1999-06-29,1042.0,1999,52104681.0,43721393,2.3832726464136217e-05,8487.0,3.3020833333333335
11000000.0,2105,235483004.0,18.344227,1999-07-09,2358.0,1999,224483004.0,46354922,5.086838459139247e-05,2105.0,3.313488759367194
60000.0,2667,248000000.0,14.838386,1999-07-14,1090.0,1999,247940000.0,48818897,2.2327419646535645e-05,2667.0,2.602880658436214
65000000.0,345,162091208.0,13.268484,1999-07-14,1266.0,1999,97091208.0,31907718,3.967692080016502e-05,345.0,3.623891919536311
450000.0,1812,2049595.0,2.493289,1999-07-23,24.0,1999,1599595.0,403463,5.9485008538577266e-05,1812.0,3.1346153846153846
60000000.0,8914,73648228.0,7.493615,1999-07-28,616.0,1999,13648228.0,14497682,4.248955108823604e-05,8914.0,3.8239630184907547
70000000.0,4806,309457509.0,8.919469,1999-07-30,472.0,1999,239457509.0,60916832,7.748268984178297e-06,4806.0,3.9663461538461537
40000000.0,745,672806292.0,18.449169,1999-08-06,3223.0,1999,632806292.0,132442183,2.433514705809402e-05,745.0,4.112608982343029
48000000.0,913,124305181.0,10.961226,1999-08-06,349.0,1999,76305181.0,24469523,1.4262640101321142e-05,913.0,4.135914851901127
160000000.0,1911,61698899.0,10.308026,1999-08-27,524.0,1999,-98301101.0,12145452,4.3143721616947644e-05,1911.0,2.671553913645809
75000000.0,2900,19598588.0,14.705865,1999-08-26,263.0,1999,-55401412.0,3857989,6.817023065643784e-05,2900.0,2.6952479338842976
